ligand_name,protein_name,computed_dG,error_message
Updated_Mpro_data_1988_0,Mpro-protein,-4.442053,
Updated_Mpro_data_1988_0,Mpro-protein,-4.687892,
Updated_Mpro_data_416_0,Mpro-protein,-7.189303,
Updated_Mpro_data_416_0,Mpro-protein,-7.165019,
Updated_Mpro_data_18_0,Mpro-protein,-4.624661,
Updated_Mpro_data_18_0,Mpro-protein,-4.056799,
Updated_Mpro_data_1505_0,Mpro-protein,-4.47754,
Updated_Mpro_data_1505_0,Mpro-protein,-4.675942,
Updated_Mpro_data_957_0,Mpro-protein,-5.94308,
Updated_Mpro_data_957_0,Mpro-protein,-6.087225,
Updated_Mpro_data_445_0,Mpro-protein,-6.766105,
Updated_Mpro_data_445_0,Mpro-protein,-6.75611,
Updated_Mpro_data_696_0,Mpro-protein,-5.416299,
Updated_Mpro_data_696_0,Mpro-protein,-5.538147,
Updated_Mpro_data_2258_0,Mpro-protein,-6.197036,
Updated_Mpro_data_2258_0,Mpro-protein,-6.360326,
Updated_Mpro_data_2040_0,Mpro-protein,-2.481047,
Updated_Mpro_data_2040_0,Mpro-protein,-2.843401,
Updated_Mpro_data_1767_0,Mpro-protein,-4.089799,
Updated_Mpro_data_1767_0,Mpro-protein,-4.089801,
Updated_Mpro_data_1979_0,Mpro-protein,-5.445503,
Updated_Mpro_data_1979_0,Mpro-protein,-5.289907,
Updated_Mpro_data_2150_0,Mpro-protein,-0.275475,
Updated_Mpro_data_2150_0,Mpro-protein,-2.277845,
Updated_Mpro_data_1651_0,Mpro-protein,-6.685467,
Updated_Mpro_data_1651_0,Mpro-protein,-6.237704,
Updated_Mpro_data_1898_0,Mpro-protein,-7.305014,
Updated_Mpro_data_1898_0,Mpro-protein,-7.311863,
Updated_Mpro_data_1003_0,Mpro-protein,-6.768728,
Updated_Mpro_data_1003_0,Mpro-protein,-6.76873,
Updated_Mpro_data_2610_0,Mpro-protein,-7.674505,
Updated_Mpro_data_2610_0,Mpro-protein,-7.742888,
Updated_Mpro_data_1864_0,Mpro-protein,-7.155084,
Updated_Mpro_data_1864_0,Mpro-protein,-7.195795,
Updated_Mpro_data_1631_0,Mpro-protein,-8.201981,
Updated_Mpro_data_1631_0,Mpro-protein,-8.201982,
Updated_Mpro_data_1039_0,Mpro-protein,-1.280049,
Updated_Mpro_data_1039_0,Mpro-protein,-1.27997,
Updated_Mpro_data_742_0,Mpro-protein,-6.180338,
Updated_Mpro_data_742_0,Mpro-protein,-6.180339,
Updated_Mpro_data_1918_0,Mpro-protein,-4.42167,
Updated_Mpro_data_1918_0,Mpro-protein,-4.388408,
Updated_Mpro_data_2063_0,Mpro-protein,-8.832887,
Updated_Mpro_data_2063_0,Mpro-protein,-8.605548,
Updated_Mpro_data_2180_0,Mpro-protein,-4.732807,
Updated_Mpro_data_2180_0,Mpro-protein,-4.91122,
Updated_Mpro_data_734_0,Mpro-protein,-7.450476,
Updated_Mpro_data_734_0,Mpro-protein,-6.977194,
Updated_Mpro_data_1599_0,Mpro-protein,-7.075497,
Updated_Mpro_data_1599_0,Mpro-protein,-6.989221,
Updated_Mpro_data_1313_0,Mpro-protein,-6.663711,
Updated_Mpro_data_1313_0,Mpro-protein,-6.816708,
Updated_Mpro_data_78_0,Mpro-protein,-8.401737,
Updated_Mpro_data_78_0,Mpro-protein,-7.984439,
Updated_Mpro_data_168_0,Mpro-protein,-7.184514,
Updated_Mpro_data_168_0,Mpro-protein,-7.184515,
Updated_Mpro_data_2182_0,Mpro-protein,-8.731647,
Updated_Mpro_data_2182_0,Mpro-protein,-9.093637,
Updated_Mpro_data_911_0,Mpro-protein,-5.765098,
Updated_Mpro_data_911_0,Mpro-protein,-5.559771,
Updated_Mpro_data_987_0,Mpro-protein,-6.236897,
Updated_Mpro_data_987_0,Mpro-protein,-6.683819,
Updated_Mpro_data_1785_0,Mpro-protein,-6.353978,
Updated_Mpro_data_1785_0,Mpro-protein,-6.240495,
Updated_Mpro_data_1718_0,Mpro-protein,-8.795294,
Updated_Mpro_data_1718_0,Mpro-protein,-8.816366,
Updated_Mpro_data_300_0,Mpro-protein,-5.456285,
Updated_Mpro_data_300_0,Mpro-protein,-5.576054,
Updated_Mpro_data_1057_0,Mpro-protein,-7.217337,
Updated_Mpro_data_1057_0,Mpro-protein,-7.470994,
Updated_Mpro_data_2453_0,Mpro-protein,-8.387844,
Updated_Mpro_data_2453_0,Mpro-protein,-8.781999,
Updated_Mpro_data_1193_0,Mpro-protein,-9.054734,
Updated_Mpro_data_1193_0,Mpro-protein,-9.05474,
Updated_Mpro_data_2495_0,Mpro-protein,-6.14267,
Updated_Mpro_data_2495_0,Mpro-protein,-6.197041,
Updated_Mpro_data_269_0,Mpro-protein,-2.640193,
Updated_Mpro_data_269_0,Mpro-protein,-3.003085,
Updated_Mpro_data_1861_0,Mpro-protein,-7.238558,
Updated_Mpro_data_1861_0,Mpro-protein,-7.211483,
Updated_Mpro_data_2406_0,Mpro-protein,-6.372067,
Updated_Mpro_data_2406_0,Mpro-protein,-6.318875,
Updated_Mpro_data_1916_0,Mpro-protein,-7.628607,
Updated_Mpro_data_1916_0,Mpro-protein,-7.673685,
Updated_Mpro_data_221_0,Mpro-protein,-4.314789,
Updated_Mpro_data_221_0,Mpro-protein,-4.488515,
Updated_Mpro_data_1563_0,Mpro-protein,-7.005362,
Updated_Mpro_data_1563_0,Mpro-protein,-7.045808,
Updated_Mpro_data_790_0,Mpro-protein,-6.225925,
Updated_Mpro_data_790_0,Mpro-protein,-6.197154,
Updated_Mpro_data_376_0,Mpro-protein,-6.750318,
Updated_Mpro_data_376_0,Mpro-protein,-6.912971,
Updated_Mpro_data_2057_0,Mpro-protein,-7.307109,
Updated_Mpro_data_2057_0,Mpro-protein,-7.345429,
Updated_Mpro_data_674_0,Mpro-protein,-5.148499,
Updated_Mpro_data_674_0,Mpro-protein,-5.273625,
Updated_Mpro_data_631_0,Mpro-protein,-7.298588,
Updated_Mpro_data_631_0,Mpro-protein,-7.435476,
Updated_Mpro_data_2368_0,Mpro-protein,-6.526448,
Updated_Mpro_data_2368_0,Mpro-protein,-6.582195,
Updated_Mpro_data_2659_0,Mpro-protein,-7.444183,
Updated_Mpro_data_2659_0,Mpro-protein,-7.530699,
Updated_Mpro_data_1896_0,Mpro-protein,-6.188976,
Updated_Mpro_data_1896_0,Mpro-protein,-5.858963,
Updated_Mpro_data_1672_0,Mpro-protein,-6.248567,
Updated_Mpro_data_1672_0,Mpro-protein,-6.237374,
Updated_Mpro_data_1065_0,Mpro-protein,-7.369951,
Updated_Mpro_data_1065_0,Mpro-protein,-7.109537,
Updated_Mpro_data_1601_0,Mpro-protein,-6.190821,
Updated_Mpro_data_1601_0,Mpro-protein,-6.260345,
Updated_Mpro_data_500_0,Mpro-protein,-6.182183,
Updated_Mpro_data_500_0,Mpro-protein,-6.251742,
Updated_Mpro_data_198_0,Mpro-protein,-3.668911,
Updated_Mpro_data_198_0,Mpro-protein,-3.43779,
Updated_Mpro_data_403_0,Mpro-protein,-6.132957,
Updated_Mpro_data_403_0,Mpro-protein,-6.762886,
Updated_Mpro_data_187_0,Mpro-protein,-3.178205,
Updated_Mpro_data_187_0,Mpro-protein,-3.341607,
Updated_Mpro_data_1657_0,Mpro-protein,-7.377131,
Updated_Mpro_data_1657_0,Mpro-protein,-7.450564,
Updated_Mpro_data_1602_0,Mpro-protein,-7.06481,
Updated_Mpro_data_1602_0,Mpro-protein,-7.064811,
Updated_Mpro_data_865_0,Mpro-protein,-5.170723,
Updated_Mpro_data_865_0,Mpro-protein,-5.170728,
Updated_Mpro_data_545_0,Mpro-protein,-2.71239,
Updated_Mpro_data_545_0,Mpro-protein,-2.8912,
Updated_Mpro_data_2510_0,Mpro-protein,-7.676452,
Updated_Mpro_data_2510_0,Mpro-protein,-7.483076,
Updated_Mpro_data_2676_0,Mpro-protein,-9.045707,
Updated_Mpro_data_2676_0,Mpro-protein,-8.831746,
Updated_Mpro_data_1334_0,Mpro-protein,-7.982787,
Updated_Mpro_data_1334_0,Mpro-protein,-8.161274,
Updated_Mpro_data_82_0,Mpro-protein,-5.319054,
Updated_Mpro_data_82_0,Mpro-protein,-5.237287,
Updated_Mpro_data_2560_0,Mpro-protein,-7.658636,
Updated_Mpro_data_2560_0,Mpro-protein,-7.700566,
Updated_Mpro_data_1925_0,Mpro-protein,-7.113512,
Updated_Mpro_data_1925_0,Mpro-protein,-7.113516,
Updated_Mpro_data_2638_0,Mpro-protein,-7.295011,
Updated_Mpro_data_2638_0,Mpro-protein,-7.193908,
Updated_Mpro_data_2732_0,Mpro-protein,-4.819117,
Updated_Mpro_data_2732_0,Mpro-protein,-4.816309,
Updated_Mpro_data_1504_0,Mpro-protein,-5.854904,
Updated_Mpro_data_1504_0,Mpro-protein,-5.854906,
Updated_Mpro_data_636_0,Mpro-protein,-8.577619,
Updated_Mpro_data_636_0,Mpro-protein,-8.243749,
Updated_Mpro_data_336_0,Mpro-protein,-5.294686,
Updated_Mpro_data_336_0,Mpro-protein,-5.294685,
Updated_Mpro_data_1013_0,Mpro-protein,-6.593147,
Updated_Mpro_data_1013_0,Mpro-protein,-7.608472,
Updated_Mpro_data_592_0,Mpro-protein,-1.956394,
Updated_Mpro_data_592_0,Mpro-protein,-4.226239,
Updated_Mpro_data_1701_0,Mpro-protein,-7.365805,
Updated_Mpro_data_1701_0,Mpro-protein,-8.533682,
Updated_Mpro_data_277_0,Mpro-protein,-4.629506,
Updated_Mpro_data_277_0,Mpro-protein,-4.190099,
Updated_Mpro_data_2248_0,Mpro-protein,-5.116515,
Updated_Mpro_data_2248_0,Mpro-protein,-5.548556,
Updated_Mpro_data_1369_0,Mpro-protein,-7.267527,
Updated_Mpro_data_1369_0,Mpro-protein,-7.461518,
Updated_Mpro_data_323_0,Mpro-protein,-9.445443,
Updated_Mpro_data_323_0,Mpro-protein,-9.27495,
Updated_Mpro_data_2050_0,Mpro-protein,-5.789645,
Updated_Mpro_data_2050_0,Mpro-protein,-5.891834,
Updated_Mpro_data_1812_0,Mpro-protein,-5.632316,
Updated_Mpro_data_1812_0,Mpro-protein,-5.802611,
Updated_Mpro_data_39_0,Mpro-protein,-1.550028,
Updated_Mpro_data_39_0,Mpro-protein,-1.605259,
Updated_Mpro_data_341_0,Mpro-protein,-8.827203,
Updated_Mpro_data_341_0,Mpro-protein,-8.705126,
Updated_Mpro_data_1153_0,Mpro-protein,-9.007145,
Updated_Mpro_data_1153_0,Mpro-protein,-9.007145,
Updated_Mpro_data_413_0,Mpro-protein,-6.673462,
Updated_Mpro_data_413_0,Mpro-protein,-6.713736,
Updated_Mpro_data_2692_0,Mpro-protein,-8.184308,
Updated_Mpro_data_2692_0,Mpro-protein,-8.398036,
Updated_Mpro_data_670_0,Mpro-protein,-4.188365,
Updated_Mpro_data_670_0,Mpro-protein,-4.146462,
Updated_Mpro_data_306_0,Mpro-protein,-5.800595,
Updated_Mpro_data_306_0,Mpro-protein,-5.619951,
Updated_Mpro_data_2159_0,Mpro-protein,-8.029442,
Updated_Mpro_data_2159_0,Mpro-protein,-8.029447,
Updated_Mpro_data_2440_0,Mpro-protein,-9.606043,
Updated_Mpro_data_2440_0,Mpro-protein,-9.72084,
Updated_Mpro_data_2115_0,Mpro-protein,-7.180834,
Updated_Mpro_data_2115_0,Mpro-protein,-7.115637,
Updated_Mpro_data_447_0,Mpro-protein,-5.470403,
Updated_Mpro_data_447_0,Mpro-protein,-5.429671,
Updated_Mpro_data_2568_0,Mpro-protein,-7.598691,
Updated_Mpro_data_2568_0,Mpro-protein,-7.598694,
Updated_Mpro_data_504_0,Mpro-protein,-4.706063,
Updated_Mpro_data_504_0,Mpro-protein,-4.880543,
Updated_Mpro_data_1140_0,Mpro-protein,-10.061714,
Updated_Mpro_data_1140_0,Mpro-protein,-9.937753,
Updated_Mpro_data_1108_0,Mpro-protein,-5.229104,
Updated_Mpro_data_1108_0,Mpro-protein,-6.346372,
Updated_Mpro_data_2657_0,Mpro-protein,-6.91549,
Updated_Mpro_data_2657_0,Mpro-protein,-6.339992,
Updated_Mpro_data_1411_0,Mpro-protein,-7.544849,
Updated_Mpro_data_1411_0,Mpro-protein,-7.869095,
Updated_Mpro_data_264_0,Mpro-protein,-4.766956,
Updated_Mpro_data_264_0,Mpro-protein,-5.108419,
Updated_Mpro_data_1344_0,Mpro-protein,-7.916713,
Updated_Mpro_data_1344_0,Mpro-protein,-7.715721,
Updated_Mpro_data_916_0,Mpro-protein,-9.497079,
Updated_Mpro_data_916_0,Mpro-protein,-9.497087,
Updated_Mpro_data_2624_0,Mpro-protein,-9.414828,
Updated_Mpro_data_2624_0,Mpro-protein,-9.211402,
Updated_Mpro_data_2402_0,Mpro-protein,-6.827301,
Updated_Mpro_data_2402_0,Mpro-protein,-6.84339,
Updated_Mpro_data_603_0,Mpro-protein,-5.141158,
Updated_Mpro_data_603_0,Mpro-protein,-4.825548,
Updated_Mpro_data_665_0,Mpro-protein,-8.468747,
Updated_Mpro_data_665_0,Mpro-protein,-8.452929,
Updated_Mpro_data_1683_0,Mpro-protein,-8.149219,
Updated_Mpro_data_1683_0,Mpro-protein,-8.340826,
Updated_Mpro_data_690_0,Mpro-protein,-8.418695,
Updated_Mpro_data_690_0,Mpro-protein,-6.904264,
Updated_Mpro_data_1448_0,Mpro-protein,-6.182185,
Updated_Mpro_data_1448_0,Mpro-protein,-6.182188,
Updated_Mpro_data_1502_0,Mpro-protein,-5.206722,
Updated_Mpro_data_1502_0,Mpro-protein,-5.722382,
Updated_Mpro_data_1408_0,Mpro-protein,-7.423566,
Updated_Mpro_data_1408_0,Mpro-protein,-7.343722,
Updated_Mpro_data_2686_0,Mpro-protein,-7.124731,
Updated_Mpro_data_2686_0,Mpro-protein,-6.968812,
Updated_Mpro_data_1437.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment
Updated_Mpro_data_1114_0,Mpro-protein,-6.892785,
Updated_Mpro_data_1114_0,Mpro-protein,-6.864868,
Updated_Mpro_data_1143_0,Mpro-protein,-9.204832,
Updated_Mpro_data_1143_0,Mpro-protein,-9.152472,
Updated_Mpro_data_800_0,Mpro-protein,-8.798924,
Updated_Mpro_data_800_0,Mpro-protein,-9.001677,
Updated_Mpro_data_559_0,Mpro-protein,-6.288596,
Updated_Mpro_data_559_0,Mpro-protein,-6.347935,
Updated_Mpro_data_892_0,Mpro-protein,-3.180563,
Updated_Mpro_data_892_0,Mpro-protein,-3.59003,
Updated_Mpro_data_1001_0,Mpro-protein,-7.755689,
Updated_Mpro_data_1001_0,Mpro-protein,-7.445747,
Updated_Mpro_data_1434_0,Mpro-protein,-8.294378,
Updated_Mpro_data_1434_0,Mpro-protein,-8.192445,
Updated_Mpro_data_1748_0,Mpro-protein,-0.424152,
Updated_Mpro_data_1748_0,Mpro-protein,1.848587,
Updated_Mpro_data_431_0,Mpro-protein,4.658403,
Updated_Mpro_data_431_0,Mpro-protein,-1.967887,
Updated_Mpro_data_1669_0,Mpro-protein,-7.690248,
Updated_Mpro_data_1669_0,Mpro-protein,-7.803564,
Updated_Mpro_data_2489_0,Mpro-protein,-5.243907,
Updated_Mpro_data_2489_0,Mpro-protein,-5.243906,
Updated_Mpro_data_2084_0,Mpro-protein,-8.912422,
Updated_Mpro_data_2084_0,Mpro-protein,-8.983332,
Updated_Mpro_data_553_0,Mpro-protein,-5.130599,
Updated_Mpro_data_553_0,Mpro-protein,-5.074328,
Updated_Mpro_data_958_0,Mpro-protein,-8.928308,
Updated_Mpro_data_958_0,Mpro-protein,-8.781045,
Updated_Mpro_data_1231_0,Mpro-protein,-7.964987,
Updated_Mpro_data_1231_0,Mpro-protein,-7.845393,
Updated_Mpro_data_2068_0,Mpro-protein,-5.083181,
Updated_Mpro_data_2068_0,Mpro-protein,-4.99579,
Updated_Mpro_data_777_0,Mpro-protein,-6.72401,
Updated_Mpro_data_777_0,Mpro-protein,-6.816112,
Updated_Mpro_data_2572_0,Mpro-protein,-5.665017,
Updated_Mpro_data_2572_0,Mpro-protein,-5.875845,
Updated_Mpro_data_1704_0,Mpro-protein,-2.610376,
Updated_Mpro_data_1704_0,Mpro-protein,-3.111668,
Updated_Mpro_data_1211_0,Mpro-protein,-6.586545,
Updated_Mpro_data_1211_0,Mpro-protein,-6.693659,
Updated_Mpro_data_1096_0,Mpro-protein,-7.640403,
Updated_Mpro_data_1096_0,Mpro-protein,-7.854871,
Updated_Mpro_data_738_0,Mpro-protein,-5.517513,
Updated_Mpro_data_738_0,Mpro-protein,-5.517507,
Updated_Mpro_data_2251_0,Mpro-protein,-9.444688,
Updated_Mpro_data_2251_0,Mpro-protein,-9.215409,
Updated_Mpro_data_1159_0,Mpro-protein,-10.013993,
Updated_Mpro_data_1159_0,Mpro-protein,-10.013997,
Updated_Mpro_data_845_0,Mpro-protein,-8.075247,
Updated_Mpro_data_845_0,Mpro-protein,-8.126287,
Updated_Mpro_data_2065_0,Mpro-protein,-6.625274,
Updated_Mpro_data_2065_0,Mpro-protein,-6.618635,
Updated_Mpro_data_1580_0,Mpro-protein,-6.34168,
Updated_Mpro_data_1580_0,Mpro-protein,-6.19979,
Updated_Mpro_data_1042_0,Mpro-protein,-6.902536,
Updated_Mpro_data_1042_0,Mpro-protein,-7.068451,
Updated_Mpro_data_574_0,Mpro-protein,-7.128802,
Updated_Mpro_data_574_0,Mpro-protein,-7.284309,
Updated_Mpro_data_1040_0,Mpro-protein,-6.357399,
Updated_Mpro_data_1040_0,Mpro-protein,-6.554348,
Updated_Mpro_data_1410_0,Mpro-protein,-8.210596,
Updated_Mpro_data_1410_0,Mpro-protein,-8.159447,
Updated_Mpro_data_2265_0,Mpro-protein,-7.735967,
Updated_Mpro_data_2265_0,Mpro-protein,-7.360686,
Updated_Mpro_data_2354_0,Mpro-protein,-7.825503,
Updated_Mpro_data_2354_0,Mpro-protein,-7.8255,
Updated_Mpro_data_2269_0,Mpro-protein,-6.532551,
Updated_Mpro_data_2269_0,Mpro-protein,-6.271332,
Updated_Mpro_data_1267_0,Mpro-protein,-6.127481,
Updated_Mpro_data_1267_0,Mpro-protein,-5.91327,
Updated_Mpro_data_1515_0,Mpro-protein,1.796277,
Updated_Mpro_data_1515_0,Mpro-protein,1.910662,
Updated_Mpro_data_2703_0,Mpro-protein,-6.923651,
Updated_Mpro_data_2703_0,Mpro-protein,-6.737226,
Updated_Mpro_data_1731_0,Mpro-protein,-8.006422,
Updated_Mpro_data_1731_0,Mpro-protein,-8.006424,
Updated_Mpro_data_117_0,Mpro-protein,-4.035774,
Updated_Mpro_data_117_0,Mpro-protein,-4.122436,
Updated_Mpro_data_2566_0,Mpro-protein,-9.043627,
Updated_Mpro_data_2566_0,Mpro-protein,-8.12138,
Updated_Mpro_data_659_0,Mpro-protein,-5.452013,
Updated_Mpro_data_659_0,Mpro-protein,-5.435893,
Updated_Mpro_data_2060_0,Mpro-protein,-4.586659,
Updated_Mpro_data_2060_0,Mpro-protein,-4.765517,
Updated_Mpro_data_108_0,Mpro-protein,-4.056762,
Updated_Mpro_data_108_0,Mpro-protein,-3.766207,
Updated_Mpro_data_1798_0,Mpro-protein,-7.044497,
Updated_Mpro_data_1798_0,Mpro-protein,-7.293274,
Updated_Mpro_data_65_0,Mpro-protein,-3.925945,
Updated_Mpro_data_65_0,Mpro-protein,-3.925944,
Updated_Mpro_data_316_0,Mpro-protein,-6.719098,
Updated_Mpro_data_316_0,Mpro-protein,-8.308771,
Updated_Mpro_data_285_0,Mpro-protein,-4.688809,
Updated_Mpro_data_285_0,Mpro-protein,-5.267093,
Updated_Mpro_data_2653_0,Mpro-protein,-7.148814,
Updated_Mpro_data_2653_0,Mpro-protein,-7.099433,
Updated_Mpro_data_1444_0,Mpro-protein,-7.997183,
Updated_Mpro_data_1444_0,Mpro-protein,-8.105,
Updated_Mpro_data_1584_0,Mpro-protein,-4.535662,
Updated_Mpro_data_1584_0,Mpro-protein,-4.322092,
Updated_Mpro_data_2164_0,Mpro-protein,-6.884917,
Updated_Mpro_data_2164_0,Mpro-protein,-6.674872,
Updated_Mpro_data_2224_0,Mpro-protein,-0.036391,
Updated_Mpro_data_2224_0,Mpro-protein,2.924885,
Updated_Mpro_data_258_0,Mpro-protein,-7.960963,
Updated_Mpro_data_258_0,Mpro-protein,-7.015291,
Updated_Mpro_data_489_0,Mpro-protein,-3.979234,
Updated_Mpro_data_489_0,Mpro-protein,-4.113783,
Updated_Mpro_data_1085_0,Mpro-protein,-1.073569,
Updated_Mpro_data_1085_0,Mpro-protein,-3.122198,
Updated_Mpro_data_292_0,Mpro-protein,-8.925825,
Updated_Mpro_data_292_0,Mpro-protein,-9.142956,
Updated_Mpro_data_1175_0,Mpro-protein,-6.635769,
Updated_Mpro_data_1175_0,Mpro-protein,-6.575614,
Updated_Mpro_data_204_0,Mpro-protein,-4.070877,
Updated_Mpro_data_204_0,Mpro-protein,-4.070875,
Updated_Mpro_data_473_0,Mpro-protein,-6.013289,
Updated_Mpro_data_473_0,Mpro-protein,-6.229012,
Updated_Mpro_data_1349_0,Mpro-protein,-8.020868,
Updated_Mpro_data_1349_0,Mpro-protein,-7.922181,
Updated_Mpro_data_1638_0,Mpro-protein,-7.139888,
Updated_Mpro_data_1638_0,Mpro-protein,-7.455945,
Updated_Mpro_data_2119_0,Mpro-protein,-6.726877,
Updated_Mpro_data_2119_0,Mpro-protein,-7.447433,
Updated_Mpro_data_1654_0,Mpro-protein,-7.384214,
Updated_Mpro_data_1654_0,Mpro-protein,-7.075634,
Updated_Mpro_data_1562_0,Mpro-protein,-6.787636,
Updated_Mpro_data_1562_0,Mpro-protein,-6.64071,
Updated_Mpro_data_1358_0,Mpro-protein,-7.109402,
Updated_Mpro_data_1358_0,Mpro-protein,-6.924472,
Updated_Mpro_data_804_0,Mpro-protein,-6.611012,
Updated_Mpro_data_804_0,Mpro-protein,-6.456454,
Updated_Mpro_data_2197_0,Mpro-protein,-7.9339,
Updated_Mpro_data_2197_0,Mpro-protein,-7.852718,
Updated_Mpro_data_1079_0,Mpro-protein,-8.477923,
Updated_Mpro_data_1079_0,Mpro-protein,-8.183485,
Updated_Mpro_data_2710_0,Mpro-protein,-7.973243,
Updated_Mpro_data_2710_0,Mpro-protein,-7.718257,
Updated_Mpro_data_1962_0,Mpro-protein,-2.660205,
Updated_Mpro_data_1962_0,Mpro-protein,-2.583961,
Updated_Mpro_data_1987_0,Mpro-protein,-4.988346,
Updated_Mpro_data_1987_0,Mpro-protein,-4.906321,
Updated_Mpro_data_825_0,Mpro-protein,0.440929,
Updated_Mpro_data_825_0,Mpro-protein,0.191013,
Updated_Mpro_data_628.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment
Updated_Mpro_data_2379_0,Mpro-protein,-7.254387,
Updated_Mpro_data_2379_0,Mpro-protein,-7.379568,
Updated_Mpro_data_578_0,Mpro-protein,-10.060984,
Updated_Mpro_data_578_0,Mpro-protein,-10.374697,
Updated_Mpro_data_1765_0,Mpro-protein,-6.493316,
Updated_Mpro_data_1765_0,Mpro-protein,-6.472999,
Updated_Mpro_data_1856_0,Mpro-protein,-3.878073,
Updated_Mpro_data_1856_0,Mpro-protein,-4.08703,
Updated_Mpro_data_954_0,Mpro-protein,-5.993509,
Updated_Mpro_data_954_0,Mpro-protein,-6.296204,
Updated_Mpro_data_1831_0,Mpro-protein,-3.098057,
Updated_Mpro_data_1831_0,Mpro-protein,-2.996951,
Updated_Mpro_data_1722_0,Mpro-protein,-7.033343,
Updated_Mpro_data_1722_0,Mpro-protein,-7.09202,
Updated_Mpro_data_999_0,Mpro-protein,-6.887924,
Updated_Mpro_data_999_0,Mpro-protein,-6.758368,
Updated_Mpro_data_64_0,Mpro-protein,-5.358348,
Updated_Mpro_data_64_0,Mpro-protein,-5.422237,
Updated_Mpro_data_988_0,Mpro-protein,-5.045932,
Updated_Mpro_data_988_0,Mpro-protein,-4.916427,
Updated_Mpro_data_1150_0,Mpro-protein,-9.502257,
Updated_Mpro_data_1150_0,Mpro-protein,-9.502262,
Updated_Mpro_data_649_0,Mpro-protein,-6.037131,
Updated_Mpro_data_649_0,Mpro-protein,-5.811117,
Updated_Mpro_data_2349_0,Mpro-protein,-9.509768,
Updated_Mpro_data_2349_0,Mpro-protein,-9.361445,
Updated_Mpro_data_355_0,Mpro-protein,-4.735612,
Updated_Mpro_data_355_0,Mpro-protein,-4.686164,
Updated_Mpro_data_1548_0,Mpro-protein,-8.012564,
Updated_Mpro_data_1548_0,Mpro-protein,-8.235527,
Updated_Mpro_data_2432_0,Mpro-protein,-6.207157,
Updated_Mpro_data_2432_0,Mpro-protein,-6.210021,
Updated_Mpro_data_2007.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment
Updated_Mpro_data_2029_0,Mpro-protein,-6.022843,
Updated_Mpro_data_2029_0,Mpro-protein,-5.96588,
Updated_Mpro_data_1948_0,Mpro-protein,-5.664002,
Updated_Mpro_data_1948_0,Mpro-protein,-5.664001,
Updated_Mpro_data_1990_0,Mpro-protein,-6.257605,
Updated_Mpro_data_1990_0,Mpro-protein,-6.191989,
Updated_Mpro_data_1821_0,Mpro-protein,-4.525744,
Updated_Mpro_data_1821_0,Mpro-protein,-4.695694,
Updated_Mpro_data_2516_0,Mpro-protein,-8.089822,
Updated_Mpro_data_2516_0,Mpro-protein,-8.295453,
Updated_Mpro_data_2425_0,Mpro-protein,-7.026671,
Updated_Mpro_data_2425_0,Mpro-protein,-7.026672,
Updated_Mpro_data_1105_0,Mpro-protein,-5.374958,
Updated_Mpro_data_1105_0,Mpro-protein,-5.428152,
Updated_Mpro_data_1454_0,Mpro-protein,-3.764252,
Updated_Mpro_data_1454_0,Mpro-protein,-3.98202,
Updated_Mpro_data_2569.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_Updated_Mpro_data_2569_docked.sdf
Updated_Mpro_data_1045_0,Mpro-protein,-5.680609,
Updated_Mpro_data_1045_0,Mpro-protein,-5.669791,
Updated_Mpro_data_2320_0,Mpro-protein,-6.949001,
Updated_Mpro_data_2320_0,Mpro-protein,-7.524804,
Updated_Mpro_data_2157_0,Mpro-protein,-7.206743,
Updated_Mpro_data_2157_0,Mpro-protein,-7.023519,
Updated_Mpro_data_1555_0,Mpro-protein,-7.96895,
Updated_Mpro_data_1555_0,Mpro-protein,-7.745478,
Updated_Mpro_data_51_0,Mpro-protein,-7.267838,
Updated_Mpro_data_51_0,Mpro-protein,-7.250319,
Updated_Mpro_data_1183_0,Mpro-protein,-8.039133,
Updated_Mpro_data_1183_0,Mpro-protein,-7.763481,
Updated_Mpro_data_48_0,Mpro-protein,-9.242739,
Updated_Mpro_data_48_0,Mpro-protein,-9.103305,
Updated_Mpro_data_1393_0,Mpro-protein,-3.006078,
Updated_Mpro_data_1393_0,Mpro-protein,-2.809299,
Updated_Mpro_data_1625_0,Mpro-protein,-8.372434,
Updated_Mpro_data_1625_0,Mpro-protein,-8.523944,
Updated_Mpro_data_1843_0,Mpro-protein,-5.755133,
Updated_Mpro_data_1843_0,Mpro-protein,-4.397299,
Updated_Mpro_data_1077_0,Mpro-protein,-5.783162,
Updated_Mpro_data_1077_0,Mpro-protein,-5.783161,
Updated_Mpro_data_1453_0,Mpro-protein,-6.144516,
Updated_Mpro_data_1453_0,Mpro-protein,-6.213777,
Updated_Mpro_data_0_0,Mpro-protein,-7.248037,
Updated_Mpro_data_0_0,Mpro-protein,-7.222987,
Updated_Mpro_data_2032_0,Mpro-protein,-4.528927,
Updated_Mpro_data_2032_0,Mpro-protein,-4.528927,
Updated_Mpro_data_1091_0,Mpro-protein,-7.572491,
Updated_Mpro_data_1091_0,Mpro-protein,-7.016121,
Updated_Mpro_data_2688_0,Mpro-protein,-7.992983,
