ligand_name,protein_name,computed_dG,error_message
Updated_Mpro_data_417_0,Mpro-protein,-7.047402,
Updated_Mpro_data_2496_0,Mpro-protein,-7.011315,
Updated_Mpro_data_2179_0,Mpro-protein,-5.015861,
Updated_Mpro_data_1163_0,Mpro-protein,-5.088299,
Updated_Mpro_data_1006_0,Mpro-protein,-5.709002,
Updated_Mpro_data_1086_0,Mpro-protein,-7.226975,
Updated_Mpro_data_2748_0,Mpro-protein,-6.250932,
Updated_Mpro_data_1263_0,Mpro-protein,-9.020139,
Updated_Mpro_data_1833_0,Mpro-protein,-4.338572,
Updated_Mpro_data_167_0,Mpro-protein,-4.452445,
Updated_Mpro_data_52_0,Mpro-protein,-2.847461,
Updated_Mpro_data_2307_0,Mpro-protein,-8.453723,
Updated_Mpro_data_655_0,Mpro-protein,-7.995254,
Updated_Mpro_data_2399_0,Mpro-protein,-8.094588,
Updated_Mpro_data_2076_0,Mpro-protein,-8.4564,
Updated_Mpro_data_1134_0,Mpro-protein,-8.80843,
Updated_Mpro_data_2328_0,Mpro-protein,-6.389919,
Updated_Mpro_data_1927_0,Mpro-protein,-8.504061,
Updated_Mpro_data_1486_0,Mpro-protein,-8.512165,
Updated_Mpro_data_1895_0,Mpro-protein,-6.710915,
Updated_Mpro_data_663_0,Mpro-protein,-7.670777,
Updated_Mpro_data_2268_0,Mpro-protein,-8.08385,
Updated_Mpro_data_1822_0,Mpro-protein,-3.823699,
Updated_Mpro_data_881_0,Mpro-protein,-3.555218,
Updated_Mpro_data_1458_0,Mpro-protein,-4.716015,
Updated_Mpro_data_1729_0,Mpro-protein,-6.623702,
Updated_Mpro_data_1826_0,Mpro-protein,-7.235136,
Updated_Mpro_data_2059_0,Mpro-protein,-5.011268,
Updated_Mpro_data_389_0,Mpro-protein,-7.421267,
Updated_Mpro_data_1832_0,Mpro-protein,-4.766959,
Updated_Mpro_data_1506_0,Mpro-protein,-5.613208,
Updated_Mpro_data_1388_0,Mpro-protein,-6.556343,
Updated_Mpro_data_1185_0,Mpro-protein,-10.115815,
Updated_Mpro_data_951_0,Mpro-protein,-1.858299,
Updated_Mpro_data_2679_0,Mpro-protein,-6.221519,
Updated_Mpro_data_1094_0,Mpro-protein,-6.165526,
Updated_Mpro_data_1888_0,Mpro-protein,-7.373849,
Updated_Mpro_data_1075_0,Mpro-protein,-5.388986,
Updated_Mpro_data_364_0,Mpro-protein,-7.164683,
Updated_Mpro_data_2684_0,Mpro-protein,-8.81421,
Updated_Mpro_data_1802_0,Mpro-protein,-9.306938,
Updated_Mpro_data_1999_0,Mpro-protein,-6.182254,
Updated_Mpro_data_2151_0,Mpro-protein,-2.857146,
Updated_Mpro_data_616_0,Mpro-protein,-6.904073,
Updated_Mpro_data_850_0,Mpro-protein,-7.77188,
Updated_Mpro_data_125_0,Mpro-protein,2.680046,
Updated_Mpro_data_1903_0,Mpro-protein,-6.741498,
Updated_Mpro_data_644_0,Mpro-protein,-6.399809,
Updated_Mpro_data_821_0,Mpro-protein,-8.341015,
Updated_Mpro_data_378_0,Mpro-protein,-4.429752,
Updated_Mpro_data_1116_0,Mpro-protein,-6.241144,
Updated_Mpro_data_188_0,Mpro-protein,-3.526792,
Updated_Mpro_data_1380_0,Mpro-protein,-7.232602,
Updated_Mpro_data_2081_0,Mpro-protein,-8.413368,
Updated_Mpro_data_2482_0,Mpro-protein,-0.820341,
Updated_Mpro_data_740_0,Mpro-protein,-8.214944,
Updated_Mpro_data_716_0,Mpro-protein,-7.334201,
Updated_Mpro_data_1868_0,Mpro-protein,-8.96683,
Updated_Mpro_data_1760_0,Mpro-protein,-8.372451,
Updated_Mpro_data_2334_0,Mpro-protein,-6.698208,
Updated_Mpro_data_2547_0,Mpro-protein,-6.619905,
Updated_Mpro_data_2727_0,Mpro-protein,-8.268709,
Updated_Mpro_data_1395_0,Mpro-protein,-3.24916,
Updated_Mpro_data_749_0,Mpro-protein,-5.037165,
Updated_Mpro_data_2413_0,Mpro-protein,-6.998135,
Updated_Mpro_data_1667_0,Mpro-protein,-4.755843,
Updated_Mpro_data_438_0,Mpro-protein,-5.258057,
Updated_Mpro_data_88_0,Mpro-protein,-5.367602,
Updated_Mpro_data_2696_0,Mpro-protein,-7.295138,
Updated_Mpro_data_2266_0,Mpro-protein,-9.550647,
Updated_Mpro_data_2117_0,Mpro-protein,-5.572718,
Updated_Mpro_data_1764_0,Mpro-protein,-4.758741,
Updated_Mpro_data_133_0,Mpro-protein,-3.391992,
Updated_Mpro_data_858_0,Mpro-protein,-1.722384,
Updated_Mpro_data_1518_0,Mpro-protein,-5.612099,
Updated_Mpro_data_521_0,Mpro-protein,-6.593593,
Updated_Mpro_data_1204_0,Mpro-protein,-7.689421,
Updated_Mpro_data_2109_0,Mpro-protein,-5.547255,
Updated_Mpro_data_2280_0,Mpro-protein,-7.495569,
Updated_Mpro_data_1316_0,Mpro-protein,-8.082174,
Updated_Mpro_data_519_0,Mpro-protein,-7.750484,
Updated_Mpro_data_1935_0,Mpro-protein,-6.936011,
Updated_Mpro_data_2706_0,Mpro-protein,-6.994996,
Updated_Mpro_data_2128_0,Mpro-protein,-7.655491,
Updated_Mpro_data_761_0,Mpro-protein,-4.795763,
Updated_Mpro_data_1047_0,Mpro-protein,-6.50942,
Updated_Mpro_data_2383_0,Mpro-protein,-6.317793,
Updated_Mpro_data_2339_0,Mpro-protein,-6.598096,
Updated_Mpro_data_538_0,Mpro-protein,-0.191206,
Updated_Mpro_data_2730_0,Mpro-protein,-7.761624,
Updated_Mpro_data_2293_0,Mpro-protein,-7.476822,
Updated_Mpro_data_314_0,Mpro-protein,-7.632619,
Updated_Mpro_data_249_0,Mpro-protein,-4.262697,
Updated_Mpro_data_950_0,Mpro-protein,-4.546951,
Updated_Mpro_data_2743_0,Mpro-protein,-6.506277,
Updated_Mpro_data_693_0,Mpro-protein,-7.121941,
Updated_Mpro_data_381_0,Mpro-protein,-5.297534,
Updated_Mpro_data_2455_0,Mpro-protein,-6.956835,
Updated_Mpro_data_837_0,Mpro-protein,-6.181448,
Updated_Mpro_data_543_0,Mpro-protein,-6.367302,
Updated_Mpro_data_2543_0,Mpro-protein,-6.755468,
Updated_Mpro_data_1330_0,Mpro-protein,-7.703005,
Updated_Mpro_data_2726_0,Mpro-protein,-4.893493,
Updated_Mpro_data_1347_0,Mpro-protein,-6.552063,
Updated_Mpro_data_589_0,Mpro-protein,-7.077467,
Updated_Mpro_data_767_0,Mpro-protein,-4.557753,
Updated_Mpro_data_350_0,Mpro-protein,-5.404743,
Updated_Mpro_data_1603_0,Mpro-protein,-7.047606,
Updated_Mpro_data_287_0,Mpro-protein,-6.774899,
Updated_Mpro_data_1129_0,Mpro-protein,-7.470592,
Updated_Mpro_data_1975_0,Mpro-protein,-6.763795,
Updated_Mpro_data_1259_0,Mpro-protein,-0.189663,
Updated_Mpro_data_874_0,Mpro-protein,-5.213071,
Updated_Mpro_data_181_0,Mpro-protein,-7.431784,
Updated_Mpro_data_1944_0,Mpro-protein,-1.881378,
Updated_Mpro_data_2374_0,Mpro-protein,-6.603114,
Updated_Mpro_data_2112_0,Mpro-protein,-7.109832,
Updated_Mpro_data_419_0,Mpro-protein,-7.657718,
Updated_Mpro_data_2660_0,Mpro-protein,-7.489979,
Updated_Mpro_data_1241_0,Mpro-protein,-6.082815,
Updated_Mpro_data_467_0,Mpro-protein,-4.429047,
Updated_Mpro_data_453_0,Mpro-protein,-3.920706,
Updated_Mpro_data_2337_0,Mpro-protein,-8.146057,
Updated_Mpro_data_2011_0,Mpro-protein,-5.666205,
Updated_Mpro_data_374_0,Mpro-protein,-6.649311,
Updated_Mpro_data_2158_0,Mpro-protein,-6.662191,
Updated_Mpro_data_448_0,Mpro-protein,-6.182788,
Updated_Mpro_data_2597_0,Mpro-protein,-6.621685,
Updated_Mpro_data_2486_0,Mpro-protein,-5.061069,
Updated_Mpro_data_818_0,Mpro-protein,-1.566317,
Updated_Mpro_data_2289_0,Mpro-protein,-7.940887,
Updated_Mpro_data_1275_0,Mpro-protein,-5.966295,
Updated_Mpro_data_1576_0,Mpro-protein,-7.117808,
Updated_Mpro_data_1632_0,Mpro-protein,-6.675781,
Updated_Mpro_data_1232_0,Mpro-protein,-5.381383,
Updated_Mpro_data_206_0,Mpro-protein,-5.678992,
Updated_Mpro_data_399_0,Mpro-protein,-7.447248,
Updated_Mpro_data_344_0,Mpro-protein,-6.074409,
Updated_Mpro_data_1878_0,Mpro-protein,-7.724106,
Updated_Mpro_data_26_0,Mpro-protein,-5.688671,
Updated_Mpro_data_1598_0,Mpro-protein,-7.999057,
Updated_Mpro_data_576_0,Mpro-protein,-5.898925,
Updated_Mpro_data_272_0,Mpro-protein,-3.639283,
Updated_Mpro_data_94_0,Mpro-protein,-3.661238,
Updated_Mpro_data_2357_0,Mpro-protein,-8.662742,
Updated_Mpro_data_1845_0,Mpro-protein,-4.890847,
Updated_Mpro_data_1214_0,Mpro-protein,-5.900218,
Updated_Mpro_data_1536_0,Mpro-protein,-6.002564,
Updated_Mpro_data_1117_0,Mpro-protein,-4.990299,
Updated_Mpro_data_2536_0,Mpro-protein,-7.332926,
Updated_Mpro_data_2333_0,Mpro-protein,-6.114756,
Updated_Mpro_data_2121_0,Mpro-protein,-7.22554,
Updated_Mpro_data_1210_0,Mpro-protein,-6.214477,
Updated_Mpro_data_2_0,Mpro-protein,-10.755582,
Updated_Mpro_data_853_0,Mpro-protein,-7.599532,
Updated_Mpro_data_1685_0,Mpro-protein,-8.668691,
Updated_Mpro_data_87_0,Mpro-protein,-2.161818,
Updated_Mpro_data_978_0,Mpro-protein,-7.398785,
Updated_Mpro_data_130_0,Mpro-protein,-3.750915,
Updated_Mpro_data_571_0,Mpro-protein,-6.052219,
Updated_Mpro_data_144_0,Mpro-protein,-2.864039,
Updated_Mpro_data_1756_0,Mpro-protein,-6.567748,
Updated_Mpro_data_1945_0,Mpro-protein,-6.259583,
Updated_Mpro_data_20_0,Mpro-protein,-5.83369,
Updated_Mpro_data_888_0,Mpro-protein,-7.006478,
Updated_Mpro_data_1590_0,Mpro-protein,-5.448731,
Updated_Mpro_data_288_0,Mpro-protein,-5.549698,
Updated_Mpro_data_231_0,Mpro-protein,-1.260826,
Updated_Mpro_data_977_0,Mpro-protein,-6.197842,
Updated_Mpro_data_1433_0,Mpro-protein,-5.983611,
Updated_Mpro_data_1120_0,Mpro-protein,-2.367077,
Updated_Mpro_data_1329_0,Mpro-protein,-8.712152,
Updated_Mpro_data_2579_0,Mpro-protein,-7.339985,
Updated_Mpro_data_2211_0,Mpro-protein,-8.746764,
Updated_Mpro_data_1216_0,Mpro-protein,-5.674427,
Updated_Mpro_data_1846_0,Mpro-protein,-8.640064,
Updated_Mpro_data_2738_0,Mpro-protein,-6.02506,
Updated_Mpro_data_1427_0,Mpro-protein,-6.832446,
Updated_Mpro_data_1413_0,Mpro-protein,-7.34555,
Updated_Mpro_data_162_0,Mpro-protein,-1.214851,
Updated_Mpro_data_1840_0,Mpro-protein,-7.215859,
Updated_Mpro_data_1754_0,Mpro-protein,-4.834813,
Updated_Mpro_data_891_0,Mpro-protein,-5.023806,
Updated_Mpro_data_1734_0,Mpro-protein,-7.803107,
Updated_Mpro_data_817_0,Mpro-protein,-3.192734,
Updated_Mpro_data_407_0,Mpro-protein,-1.798187,
Updated_Mpro_data_2026_0,Mpro-protein,-3.67309,
Updated_Mpro_data_2594_0,Mpro-protein,-8.437666,
Updated_Mpro_data_1807_0,Mpro-protein,-5.628777,
Updated_Mpro_data_878_0,Mpro-protein,-2.731878,
Updated_Mpro_data_1018_0,Mpro-protein,-5.60423,
Updated_Mpro_data_687_0,Mpro-protein,-5.977108,
Updated_Mpro_data_1628_0,Mpro-protein,-8.053287,
Updated_Mpro_data_158_0,Mpro-protein,-5.94945,
Updated_Mpro_data_421_0,Mpro-protein,-6.696044,
Updated_Mpro_data_1324_0,Mpro-protein,-4.817924,
Updated_Mpro_data_66_0,Mpro-protein,-5.317028,
Updated_Mpro_data_1298_0,Mpro-protein,-6.892878,
Updated_Mpro_data_220_0,Mpro-protein,-5.33889,
Updated_Mpro_data_699_0,Mpro-protein,-6.643192,
Updated_Mpro_data_794_0,Mpro-protein,0.235118,
Updated_Mpro_data_1418_0,Mpro-protein,-7.222296,
Updated_Mpro_data_25_0,Mpro-protein,-7.425219,
Updated_Mpro_data_2363_0,Mpro-protein,-7.071358,
Updated_Mpro_data_2403_0,Mpro-protein,-6.478859,
Updated_Mpro_data_235_0,Mpro-protein,-6.063447,
Updated_Mpro_data_2497_0,Mpro-protein,-6.823037,
Updated_Mpro_data_883_0,Mpro-protein,-2.14489,
Updated_Mpro_data_1260_0,Mpro-protein,-7.212511,
Updated_Mpro_data_2531_0,Mpro-protein,-6.681007,
Updated_Mpro_data_1345_0,Mpro-protein,-7.275385,
Updated_Mpro_data_2563_0,Mpro-protein,-6.784086,
Updated_Mpro_data_268_0,Mpro-protein,-4.277621,
Updated_Mpro_data_1073_0,Mpro-protein,-8.506782,
Updated_Mpro_data_1043_0,Mpro-protein,-5.132798,
Updated_Mpro_data_1521_0,Mpro-protein,-6.459174,
Updated_Mpro_data_1289_0,Mpro-protein,-2.82653,
Updated_Mpro_data_2061_0,Mpro-protein,-8.052828,
Updated_Mpro_data_1064_0,Mpro-protein,-5.791843,
Updated_Mpro_data_2745_0,Mpro-protein,-7.361268,
Updated_Mpro_data_1621_0,Mpro-protein,-5.389004,
Updated_Mpro_data_58_0,Mpro-protein,-3.507353,
Updated_Mpro_data_487_0,Mpro-protein,-8.178603,
Updated_Mpro_data_2131_0,Mpro-protein,-9.032201,
Updated_Mpro_data_1081_0,Mpro-protein,-7.348438,
Updated_Mpro_data_2538_0,Mpro-protein,-7.008643,
Updated_Mpro_data_1265_0,Mpro-protein,-7.776593,
Updated_Mpro_data_1910_0,Mpro-protein,-6.395256,
Updated_Mpro_data_2650_0,Mpro-protein,-7.32453,
Updated_Mpro_data_1112_0,Mpro-protein,-5.21258,
Updated_Mpro_data_290_0,Mpro-protein,-5.327337,
Updated_Mpro_data_2640_0,Mpro-protein,-6.215063,
Updated_Mpro_data_2540_0,Mpro-protein,-8.168829,
Updated_Mpro_data_1876_0,Mpro-protein,-8.420329,
Updated_Mpro_data_629_0,Mpro-protein,-9.644398,
Updated_Mpro_data_1690_0,Mpro-protein,-6.524439,
Updated_Mpro_data_1706_0,Mpro-protein,-8.877301,
Updated_Mpro_data_1507_0,Mpro-protein,-3.167181,
Updated_Mpro_data_564_0,Mpro-protein,-5.552427,
Updated_Mpro_data_842_0,Mpro-protein,-5.301513,
Updated_Mpro_data_2504_0,Mpro-protein,-5.948861,
Updated_Mpro_data_971_0,Mpro-protein,-6.170997,
Updated_Mpro_data_1382_0,Mpro-protein,-6.901801,
Updated_Mpro_data_169_0,Mpro-protein,-5.069551,
Updated_Mpro_data_1375_0,Mpro-protein,-7.322165,
Updated_Mpro_data_2202_0,Mpro-protein,-0.724556,
Updated_Mpro_data_1568_0,Mpro-protein,-5.92824,
Updated_Mpro_data_1469_0,Mpro-protein,-4.450184,
Updated_Mpro_data_700_0,Mpro-protein,-4.902897,
Updated_Mpro_data_1837_0,Mpro-protein,-7.478346,
Updated_Mpro_data_588_0,Mpro-protein,-5.914188,
Updated_Mpro_data_2012_0,Mpro-protein,-5.465977,
Updated_Mpro_data_2604_0,Mpro-protein,-6.435148,
Updated_Mpro_data_1659_0,Mpro-protein,-4.225628,
Updated_Mpro_data_1235_0,Mpro-protein,-5.882447,
Updated_Mpro_data_2276_0,Mpro-protein,-7.980217,
Updated_Mpro_data_1499_0,Mpro-protein,-6.416001,
Updated_Mpro_data_140_0,Mpro-protein,-1.541389,
Updated_Mpro_data_827_0,Mpro-protein,2.142159,
Updated_Mpro_data_1084_0,Mpro-protein,-5.714849,
Updated_Mpro_data_984_0,Mpro-protein,-7.806225,
Updated_Mpro_data_929_0,Mpro-protein,-8.640018,
Updated_Mpro_data_1136_0,Mpro-protein,-6.437396,
Updated_Mpro_data_1959_0,Mpro-protein,-5.717137,
Updated_Mpro_data_2418_0,Mpro-protein,-7.335159,
Updated_Mpro_data_2555_0,Mpro-protein,-5.88294,
Updated_Mpro_data_732_0,Mpro-protein,-5.325529,
Updated_Mpro_data_2330_0,Mpro-protein,-7.338674,
Updated_Mpro_data_1851_0,Mpro-protein,-2.642835,
Updated_Mpro_data_357_0,Mpro-protein,-5.398191,
Updated_Mpro_data_558_0,Mpro-protein,-6.380785,
Updated_Mpro_data_1017_0,Mpro-protein,-6.074187,
Updated_Mpro_data_955_0,Mpro-protein,-7.998054,
Updated_Mpro_data_573_0,Mpro-protein,-6.39425,
Updated_Mpro_data_131_0,Mpro-protein,-3.426553,
Updated_Mpro_data_2736_0,Mpro-protein,-5.663363,
Updated_Mpro_data_1615_0,Mpro-protein,-6.581125,
Updated_Mpro_data_925_0,Mpro-protein,-7.366876,
Updated_Mpro_data_1176_0,Mpro-protein,-6.016743,
Updated_Mpro_data_2674_0,Mpro-protein,-7.524403,
Updated_Mpro_data_247_0,Mpro-protein,-2.803176,
Updated_Mpro_data_2140_0,Mpro-protein,-3.877955,
Updated_Mpro_data_2634_0,Mpro-protein,-8.797709,
Updated_Mpro_data_1166_0,Mpro-protein,-6.397724,
Updated_Mpro_data_1733_0,Mpro-protein,-6.945833,
Updated_Mpro_data_736_0,Mpro-protein,-0.423069,
Updated_Mpro_data_396_0,Mpro-protein,-5.618833,
Updated_Mpro_data_1449_0,Mpro-protein,-6.946848,
Updated_Mpro_data_107_0,Mpro-protein,-7.23668,
Updated_Mpro_data_469_0,Mpro-protein,-5.171432,
Updated_Mpro_data_1586_0,Mpro-protein,-4.609375,
Updated_Mpro_data_942_0,Mpro-protein,-6.430473,
Updated_Mpro_data_602_0,Mpro-protein,-8.468237,
Updated_Mpro_data_2447_0,Mpro-protein,-2.92827,
Updated_Mpro_data_2148_0,Mpro-protein,-6.034303,
Updated_Mpro_data_429_0,Mpro-protein,-7.846889,
Updated_Mpro_data_466_0,Mpro-protein,-6.463573,
Updated_Mpro_data_2463_0,Mpro-protein,-5.534535,
Updated_Mpro_data_2130_0,Mpro-protein,-7.736982,
Updated_Mpro_data_218_0,Mpro-protein,-3.680589,
Updated_Mpro_data_2487_0,Mpro-protein,-6.753865,
Updated_Mpro_data_1993_0,Mpro-protein,-4.652893,
Updated_Mpro_data_1342_0,Mpro-protein,-7.185943,
Updated_Mpro_data_1909_0,Mpro-protein,-7.822982,
Updated_Mpro_data_80_0,Mpro-protein,-6.407951,
Updated_Mpro_data_126_0,Mpro-protein,4.039322,
Updated_Mpro_data_2584_0,Mpro-protein,-7.638619,
Updated_Mpro_data_367_0,Mpro-protein,-7.36534,
Updated_Mpro_data_1027_0,Mpro-protein,-2.515036,
Updated_Mpro_data_312_0,Mpro-protein,-7.024773,
Updated_Mpro_data_67_0,Mpro-protein,-1.604111,
Updated_Mpro_data_505_0,Mpro-protein,-5.124218,
Updated_Mpro_data_608_0,Mpro-protein,-6.885484,
Updated_Mpro_data_1160_0,Mpro-protein,-6.4645,
Updated_Mpro_data_799_0,Mpro-protein,-5.062196,
Updated_Mpro_data_2360_0,Mpro-protein,-7.181083,
Updated_Mpro_data_1021_0,Mpro-protein,-4.400964,
Updated_Mpro_data_1942_0,Mpro-protein,-5.901444,
Updated_Mpro_data_1619_0,Mpro-protein,-5.572935,
Updated_Mpro_data_1705_0,Mpro-protein,-4.940801,
Updated_Mpro_data_2551_0,Mpro-protein,-6.755064,
Updated_Mpro_data_46_0,Mpro-protein,-4.366952,
Updated_Mpro_data_662_0,Mpro-protein,-6.662217,
Updated_Mpro_data_2401_0,Mpro-protein,-8.892748,
Updated_Mpro_data_1004_0,Mpro-protein,-6.101817,
Updated_Mpro_data_797_0,Mpro-protein,-6.680335,
Updated_Mpro_data_2386_0,Mpro-protein,-8.020061,
Updated_Mpro_data_1400_0,Mpro-protein,-7.33425,
Updated_Mpro_data_1403_0,Mpro-protein,-4.938394,
Updated_Mpro_data_375_0,Mpro-protein,-4.730649,
Updated_Mpro_data_2315_0,Mpro-protein,-6.176955,
Updated_Mpro_data_409_0,Mpro-protein,-3.71267,
Updated_Mpro_data_548_0,Mpro-protein,-5.666699,
Updated_Mpro_data_2098_0,Mpro-protein,-7.390288,
Updated_Mpro_data_1206_0,Mpro-protein,-8.461734,
Updated_Mpro_data_1293_0,Mpro-protein,-9.455687,
Updated_Mpro_data_147_0,Mpro-protein,2.098688,
Updated_Mpro_data_1787_0,Mpro-protein,-7.941014,
Updated_Mpro_data_1604_0,Mpro-protein,-2.321925,
Updated_Mpro_data_836_0,Mpro-protein,-5.272296,
Updated_Mpro_data_2380_0,Mpro-protein,-8.154533,
Updated_Mpro_data_930_0,Mpro-protein,-8.728602,
Updated_Mpro_data_997_0,Mpro-protein,-7.235564,
Updated_Mpro_data_1617_0,Mpro-protein,-6.608863,
Updated_Mpro_data_1104_0,Mpro-protein,-6.664681,
Updated_Mpro_data_1652_0,Mpro-protein,-7.232435,
Updated_Mpro_data_1303_0,Mpro-protein,-9.188722,
Updated_Mpro_data_1367_0,Mpro-protein,-7.495117,
Updated_Mpro_data_1478_0,Mpro-protein,-7.724313,
Updated_Mpro_data_518_0,Mpro-protein,-6.283575,
Updated_Mpro_data_1286_0,Mpro-protein,-6.671951,
Updated_Mpro_data_948_0,Mpro-protein,-6.328371,
Updated_Mpro_data_1965_0,Mpro-protein,-9.584367,
Updated_Mpro_data_253_0,Mpro-protein,-5.686534,
Updated_Mpro_data_1032_0,Mpro-protein,-5.522543,
Updated_Mpro_data_128_0,Mpro-protein,-4.883574,
Updated_Mpro_data_2375_0,Mpro-protein,-6.947229,
Updated_Mpro_data_1711_0,Mpro-protein,-9.275063,
Updated_Mpro_data_2077_0,Mpro-protein,-5.612815,
Updated_Mpro_data_2532_0,Mpro-protein,-6.925415,
Updated_Mpro_data_2544_0,Mpro-protein,-8.992533,
Updated_Mpro_data_2193_0,Mpro-protein,-6.098019,
Updated_Mpro_data_2643_0,Mpro-protein,-8.591251,
Updated_Mpro_data_1447_0,Mpro-protein,0.953727,
Updated_Mpro_data_38_0,Mpro-protein,-3.922684,
Updated_Mpro_data_1195_0,Mpro-protein,-7.762786,
Updated_Mpro_data_2699_0,Mpro-protein,-6.693224,
Updated_Mpro_data_1061_0,Mpro-protein,-5.424525,
Updated_Mpro_data_1354_0,Mpro-protein,-5.707864,
Updated_Mpro_data_698_0,Mpro-protein,-4.413743,
Updated_Mpro_data_426_0,Mpro-protein,-4.846514,
Updated_Mpro_data_1716_0,Mpro-protein,-9.016922,
Updated_Mpro_data_2165_0,Mpro-protein,-6.274784,
Updated_Mpro_data_248_0,Mpro-protein,-4.707982,
Updated_Mpro_data_1416_0,Mpro-protein,-6.181396,
Updated_Mpro_data_156_0,Mpro-protein,-1.80973,
Updated_Mpro_data_1664_0,Mpro-protein,-6.405287,
Updated_Mpro_data_1960_0,Mpro-protein,-7.763778,
Updated_Mpro_data_2137_0,Mpro-protein,-2.990252,
Updated_Mpro_data_1314_0,Mpro-protein,-6.63866,
Updated_Mpro_data_73_0,Mpro-protein,-4.521321,
Updated_Mpro_data_216_0,Mpro-protein,-6.986189,
Updated_Mpro_data_405_0,Mpro-protein,-8.341074,
Updated_Mpro_data_1549_0,Mpro-protein,-7.518353,
Updated_Mpro_data_1213_0,Mpro-protein,-6.137115,
Updated_Mpro_data_2033_0,Mpro-protein,-3.517183,
Updated_Mpro_data_93_0,Mpro-protein,-6.629478,
Updated_Mpro_data_1776_0,Mpro-protein,-5.355647,
Updated_Mpro_data_1761_0,Mpro-protein,-4.93037,
Updated_Mpro_data_119_0,Mpro-protein,-0.336534,
Updated_Mpro_data_772_0,Mpro-protein,-6.339425,
Updated_Mpro_data_1197_0,Mpro-protein,-7.234603,
Updated_Mpro_data_893_0,Mpro-protein,-4.828126,
Updated_Mpro_data_1735_0,Mpro-protein,-6.122512,
Updated_Mpro_data_1423_0,Mpro-protein,-7.86637,
Updated_Mpro_data_630_0,Mpro-protein,-8.10243,
Updated_Mpro_data_1386_0,Mpro-protein,-5.434055,
Updated_Mpro_data_2422_0,Mpro-protein,-6.730989,
Updated_Mpro_data_610_0,Mpro-protein,-6.635052,
Updated_Mpro_data_98_0,Mpro-protein,-5.615444,
Updated_Mpro_data_2639_0,Mpro-protein,-6.662659,
Updated_Mpro_data_774_0,Mpro-protein,-7.90561,
Updated_Mpro_data_246_0,Mpro-protein,-4.611456,
Updated_Mpro_data_982_0,Mpro-protein,-5.914263,
Updated_Mpro_data_2435_0,Mpro-protein,-5.488565,
Updated_Mpro_data_1440_0,Mpro-protein,-6.256504,
Updated_Mpro_data_1904_0,Mpro-protein,-8.611916,
Updated_Mpro_data_1958_0,Mpro-protein,-4.613763,
Updated_Mpro_data_233_0,Mpro-protein,-5.624497,
Updated_Mpro_data_412_0,Mpro-protein,-6.819932,
Updated_Mpro_data_526_0,Mpro-protein,-5.694035,
Updated_Mpro_data_607_0,Mpro-protein,-5.687565,
Updated_Mpro_data_33_0,Mpro-protein,-5.251128,
Updated_Mpro_data_2491_0,Mpro-protein,-6.894194,
Updated_Mpro_data_1708_0,Mpro-protein,-4.090834,
Updated_Mpro_data_2277_0,Mpro-protein,-8.472895,
Updated_Mpro_data_1089_0,Mpro-protein,-5.322957,
Updated_Mpro_data_1566_0,Mpro-protein,-6.807429,
Updated_Mpro_data_1071_0,Mpro-protein,-5.906086,
Updated_Mpro_data_2075_0,Mpro-protein,-5.810648,
Updated_Mpro_data_1839_0,Mpro-protein,-10.356536,
Updated_Mpro_data_110_0,Mpro-protein,-6.136973,
Updated_Mpro_data_226_0,Mpro-protein,-4.425159,
Updated_Mpro_data_2550_0,Mpro-protein,-8.841015,
Updated_Mpro_data_1698_0,Mpro-protein,-6.692734,
Updated_Mpro_data_676_0,Mpro-protein,0.955643,
Updated_Mpro_data_1591_0,Mpro-protein,-4.894404,
Updated_Mpro_data_1196_0,Mpro-protein,-8.428469,
Updated_Mpro_data_1973_0,Mpro-protein,-4.073985,
Updated_Mpro_data_1060_0,Mpro-protein,-6.932581,
Updated_Mpro_data_1891_0,Mpro-protein,-6.442239,
Updated_Mpro_data_2636_0,Mpro-protein,-1.248114,
Updated_Mpro_data_2246_0,Mpro-protein,-6.929456,
Updated_Mpro_data_2152_0,Mpro-protein,-2.551004,
Updated_Mpro_data_2648_0,Mpro-protein,-8.095444,
Updated_Mpro_data_2018_0,Mpro-protein,-2.287027,
Updated_Mpro_data_895_0,Mpro-protein,-8.008159,
Updated_Mpro_data_1283_0,Mpro-protein,-6.716075,
Updated_Mpro_data_113_0,Mpro-protein,-5.165813,
Updated_Mpro_data_2304_0,Mpro-protein,-7.590207,
Updated_Mpro_data_1041_0,Mpro-protein,-6.451264,
Updated_Mpro_data_1577_0,Mpro-protein,-6.478481,
Updated_Mpro_data_503_0,Mpro-protein,-6.437901,
Updated_Mpro_data_437_0,Mpro-protein,-6.309952,
Updated_Mpro_data_2261_0,Mpro-protein,-6.556299,
Updated_Mpro_data_2326_0,Mpro-protein,-6.6085,
Updated_Mpro_data_1857_0,Mpro-protein,-2.428675,
Updated_Mpro_data_1339_0,Mpro-protein,-9.908692,
Updated_Mpro_data_410_0,Mpro-protein,-4.702722,
Updated_Mpro_data_2695_0,Mpro-protein,-7.997924,
Updated_Mpro_data_1078_0,Mpro-protein,-9.370045,
Updated_Mpro_data_2367_0,Mpro-protein,-6.553277,
Updated_Mpro_data_177_0,Mpro-protein,-4.555461,
Updated_Mpro_data_1622_0,Mpro-protein,-4.663827,
Updated_Mpro_data_1419_0,Mpro-protein,-7.222642,
Updated_Mpro_data_474_0,Mpro-protein,-7.491282,
