ligand_name,protein_name,computed_dG,error_message
Updated_Mpro_data_1657_0,Mpro-protein,-7.450566,
Updated_Mpro_data_2392_0,Mpro-protein,-6.992602,
Updated_Mpro_data_2392_0,Mpro-protein,-6.891967,
Updated_Mpro_data_1651_0,Mpro-protein,-6.68547,
Updated_Mpro_data_1651_0,Mpro-protein,-6.237709,
Updated_Mpro_data_774_0,Mpro-protein,-7.905607,
Updated_Mpro_data_774_0,Mpro-protein,-7.694234,
Updated_Mpro_data_1824_0,Mpro-protein,-3.922954,
Updated_Mpro_data_1824_0,Mpro-protein,-3.795104,
Updated_Mpro_data_1044_0,Mpro-protein,-7.885346,
Updated_Mpro_data_1044_0,Mpro-protein,-7.885349,
Updated_Mpro_data_2079_0,Mpro-protein,-7.735954,
Updated_Mpro_data_2079_0,Mpro-protein,-7.892309,
Updated_Mpro_data_2190_0,Mpro-protein,-7.842607,
Updated_Mpro_data_2190_0,Mpro-protein,-7.842608,
Updated_Mpro_data_1108_0,Mpro-protein,-5.229102,
Updated_Mpro_data_1108_0,Mpro-protein,-6.346375,
Updated_Mpro_data_2142_0,Mpro-protein,-3.777071,
Updated_Mpro_data_2142_0,Mpro-protein,-3.082413,
Updated_Mpro_data_1993_0,Mpro-protein,-4.652888,
Updated_Mpro_data_1993_0,Mpro-protein,-4.924352,
Updated_Mpro_data_1110_0,Mpro-protein,-7.179642,
Updated_Mpro_data_1110_0,Mpro-protein,-7.837577,
Updated_Mpro_data_2585_0,Mpro-protein,-10.018076,
Updated_Mpro_data_2585_0,Mpro-protein,-9.879488,
Updated_Mpro_data_1632_0,Mpro-protein,-6.675779,
Updated_Mpro_data_1632_0,Mpro-protein,-6.65987,
Updated_Mpro_data_2424_0,Mpro-protein,-6.562879,
Updated_Mpro_data_2424_0,Mpro-protein,-6.426844,
Updated_Mpro_data_163_0,Mpro-protein,-2.185682,
Updated_Mpro_data_163_0,Mpro-protein,-2.454607,
Updated_Mpro_data_1895_0,Mpro-protein,-6.710914,
Updated_Mpro_data_1895_0,Mpro-protein,-6.869378,
Updated_Mpro_data_2196_0,Mpro-protein,-4.639769,
Updated_Mpro_data_2196_0,Mpro-protein,-4.305298,
Updated_Mpro_data_1555_0,Mpro-protein,-7.968951,
Updated_Mpro_data_1555_0,Mpro-protein,-7.745469,
Updated_Mpro_data_1526_0,Mpro-protein,-4.887305,
Updated_Mpro_data_1526_0,Mpro-protein,-4.863354,
Updated_Mpro_data_286_0,Mpro-protein,-6.613045,
Updated_Mpro_data_286_0,Mpro-protein,-6.581591,
Updated_Mpro_data_1814_0,Mpro-protein,-9.442421,
Updated_Mpro_data_1814_0,Mpro-protein,-9.460162,
Updated_Mpro_data_17_0,Mpro-protein,-5.927251,
Updated_Mpro_data_17_0,Mpro-protein,-5.981779,
Updated_Mpro_data_606_0,Mpro-protein,-7.887616,
Updated_Mpro_data_606_0,Mpro-protein,-7.956864,
Updated_Mpro_data_1001_0,Mpro-protein,-7.75569,
Updated_Mpro_data_1001_0,Mpro-protein,-7.445739,
Updated_Mpro_data_818_0,Mpro-protein,-1.566311,
Updated_Mpro_data_818_0,Mpro-protein,-1.754168,
Updated_Mpro_data_771_0,Mpro-protein,-6.26594,
Updated_Mpro_data_771_0,Mpro-protein,-6.221278,
Updated_Mpro_data_1861_0,Mpro-protein,-7.23856,
Updated_Mpro_data_1861_0,Mpro-protein,-7.211481,
Updated_Mpro_data_1935_0,Mpro-protein,-6.936009,
Updated_Mpro_data_1935_0,Mpro-protein,-6.920774,
Updated_Mpro_data_831_0,Mpro-protein,-6.368124,
Updated_Mpro_data_831_0,Mpro-protein,-6.403729,
Updated_Mpro_data_380_0,Mpro-protein,-1.115567,
Updated_Mpro_data_380_0,Mpro-protein,-2.299205,
Updated_Mpro_data_114_0,Mpro-protein,-5.997788,
Updated_Mpro_data_114_0,Mpro-protein,-6.030748,
Updated_Mpro_data_1197_0,Mpro-protein,-7.2346,
Updated_Mpro_data_1197_0,Mpro-protein,-6.959854,
Updated_Mpro_data_2594_0,Mpro-protein,-8.437667,
Updated_Mpro_data_2594_0,Mpro-protein,-8.567004,
Updated_Mpro_data_2108_0,Mpro-protein,-5.453843,
Updated_Mpro_data_2108_0,Mpro-protein,-5.519947,
Updated_Mpro_data_2559_0,Mpro-protein,-7.612488,
Updated_Mpro_data_2559_0,Mpro-protein,-8.224237,
Updated_Mpro_data_913_0,Mpro-protein,-6.007772,
Updated_Mpro_data_913_0,Mpro-protein,-6.007773,
Updated_Mpro_data_1220_0,Mpro-protein,-8.290411,
Updated_Mpro_data_1220_0,Mpro-protein,-8.42753,
Updated_Mpro_data_2092_0,Mpro-protein,-9.884036,
Updated_Mpro_data_2092_0,Mpro-protein,-9.477248,
Updated_Mpro_data_505_0,Mpro-protein,-5.124216,
Updated_Mpro_data_505_0,Mpro-protein,-5.124214,
Updated_Mpro_data_995_0,Mpro-protein,-7.319453,
Updated_Mpro_data_995_0,Mpro-protein,-7.067781,
Updated_Mpro_data_155_0,Mpro-protein,-2.287663,
Updated_Mpro_data_155_0,Mpro-protein,-1.608396,
Updated_Mpro_data_436_0,Mpro-protein,-4.726458,
Updated_Mpro_data_436_0,Mpro-protein,-5.016457,
Updated_Mpro_data_1227_0,Mpro-protein,-5.294329,
Updated_Mpro_data_1227_0,Mpro-protein,-5.294329,
Updated_Mpro_data_676_0,Mpro-protein,0.955643,
Updated_Mpro_data_676_0,Mpro-protein,0.211871,
Updated_Mpro_data_229_0,Mpro-protein,-5.182524,
Updated_Mpro_data_229_0,Mpro-protein,-5.061143,
Updated_Mpro_data_1677_0,Mpro-protein,-7.900278,
Updated_Mpro_data_1677_0,Mpro-protein,-7.311867,
Updated_Mpro_data_1654_0,Mpro-protein,-7.384214,
Updated_Mpro_data_1654_0,Mpro-protein,-7.075638,
Updated_Mpro_data_490_0,Mpro-protein,-5.398468,
Updated_Mpro_data_490_0,Mpro-protein,-5.555608,
Updated_Mpro_data_142_0,Mpro-protein,-1.576503,
Updated_Mpro_data_142_0,Mpro-protein,-1.693082,
Updated_Mpro_data_685_0,Mpro-protein,-3.20635,
Updated_Mpro_data_685_0,Mpro-protein,-3.835788,
Updated_Mpro_data_30_0,Mpro-protein,-4.541497,
Updated_Mpro_data_30_0,Mpro-protein,-5.034357,
Updated_Mpro_data_1139_0,Mpro-protein,-4.424569,
Updated_Mpro_data_1139_0,Mpro-protein,-4.237914,
Updated_Mpro_data_521_0,Mpro-protein,-6.593591,
Updated_Mpro_data_521_0,Mpro-protein,-6.652554,
Updated_Mpro_data_1626_0,Mpro-protein,-7.720741,
Updated_Mpro_data_1626_0,Mpro-protein,-7.836238,
Updated_Mpro_data_1698_0,Mpro-protein,-6.692736,
Updated_Mpro_data_1698_0,Mpro-protein,-6.818177,
Updated_Mpro_data_1757_0,Mpro-protein,-7.897327,
Updated_Mpro_data_1757_0,Mpro-protein,-7.918114,
Updated_Mpro_data_2572_0,Mpro-protein,-5.925018,
Updated_Mpro_data_2572_0,Mpro-protein,-6.068521,
Updated_Mpro_data_814_0,Mpro-protein,-7.365654,
Updated_Mpro_data_814_0,Mpro-protein,-7.263548,
Updated_Mpro_data_981_0,Mpro-protein,-8.437536,
Updated_Mpro_data_981_0,Mpro-protein,-8.293653,
Updated_Mpro_data_656_0,Mpro-protein,-8.073074,
Updated_Mpro_data_656_0,Mpro-protein,-8.244223,
Updated_Mpro_data_1558_0,Mpro-protein,-7.071619,
Updated_Mpro_data_1558_0,Mpro-protein,-7.156771,
Updated_Mpro_data_801_0,Mpro-protein,-8.462816,
Updated_Mpro_data_801_0,Mpro-protein,-8.315658,
Updated_Mpro_data_2258_0,Mpro-protein,-6.197034,
Updated_Mpro_data_2258_0,Mpro-protein,-6.360327,
Updated_Mpro_data_1959_0,Mpro-protein,-5.717138,
Updated_Mpro_data_1959_0,Mpro-protein,-5.550526,
Updated_Mpro_data_1313_0,Mpro-protein,-6.663707,
Updated_Mpro_data_1313_0,Mpro-protein,-6.816707,
Updated_Mpro_data_2030.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment
Updated_Mpro_data_1397_0,Mpro-protein,-5.705874,
Updated_Mpro_data_1397_0,Mpro-protein,-5.498106,
Updated_Mpro_data_2117_0,Mpro-protein,-5.572716,
Updated_Mpro_data_2117_0,Mpro-protein,-5.70604,
Updated_Mpro_data_70_0,Mpro-protein,-5.772884,
Updated_Mpro_data_70_0,Mpro-protein,-7.030411,
Updated_Mpro_data_2546_0,Mpro-protein,-6.21458,
Updated_Mpro_data_2546_0,Mpro-protein,-6.452789,
Updated_Mpro_data_1149_0,Mpro-protein,-7.741935,
Updated_Mpro_data_1149_0,Mpro-protein,-7.699436,
Updated_Mpro_data_1245_0,Mpro-protein,-6.180234,
Updated_Mpro_data_1245_0,Mpro-protein,-6.16203,
Updated_Mpro_data_2128_0,Mpro-protein,-7.655487,
Updated_Mpro_data_2128_0,Mpro-protein,-7.7144,
Updated_Mpro_data_1588_0,Mpro-protein,-5.31686,
Updated_Mpro_data_1588_0,Mpro-protein,-5.062169,
Updated_Mpro_data_2411_0,Mpro-protein,-8.167052,
Updated_Mpro_data_2411_0,Mpro-protein,-8.04076,
Updated_Mpro_data_1843_0,Mpro-protein,-5.755133,
Updated_Mpro_data_1843_0,Mpro-protein,-4.397297,
Updated_Mpro_data_1042_0,Mpro-protein,-6.90254,
Updated_Mpro_data_1042_0,Mpro-protein,-7.068445,
Updated_Mpro_data_1369_0,Mpro-protein,-7.267527,
Updated_Mpro_data_1369_0,Mpro-protein,-7.461521,
Updated_Mpro_data_1581_0,Mpro-protein,-6.590509,
Updated_Mpro_data_1581_0,Mpro-protein,-6.748126,
Updated_Mpro_data_2713_0,Mpro-protein,-8.174604,
Updated_Mpro_data_2713_0,Mpro-protein,-7.079893,
Updated_Mpro_data_41_0,Mpro-protein,-8.72569,
Updated_Mpro_data_41_0,Mpro-protein,-8.58419,
Updated_Mpro_data_1773_0,Mpro-protein,-5.60492,
Updated_Mpro_data_1773_0,Mpro-protein,-5.604912,
Updated_Mpro_data_2112_0,Mpro-protein,-7.109831,
Updated_Mpro_data_2112_0,Mpro-protein,-6.989872,
Updated_Mpro_data_1180_0,Mpro-protein,-6.028689,
Updated_Mpro_data_1180_0,Mpro-protein,-5.993811,
Updated_Mpro_data_873_0,Mpro-protein,-3.159146,
Updated_Mpro_data_873_0,Mpro-protein,-3.235109,
Updated_Mpro_data_798_0,Mpro-protein,-4.510471,
Updated_Mpro_data_798_0,Mpro-protein,-4.316823,
Updated_Mpro_data_1845_0,Mpro-protein,-4.890847,
Updated_Mpro_data_1845_0,Mpro-protein,-4.890847,
Updated_Mpro_data_1248_0,Mpro-protein,-7.990082,
Updated_Mpro_data_1248_0,Mpro-protein,-8.208778,
Updated_Mpro_data_702_0,Mpro-protein,-7.681437,
Updated_Mpro_data_702_0,Mpro-protein,-7.807636,
Updated_Mpro_data_393_0,Mpro-protein,-6.181741,
Updated_Mpro_data_393_0,Mpro-protein,-6.437723,
Updated_Mpro_data_690_0,Mpro-protein,-8.418695,
Updated_Mpro_data_690_0,Mpro-protein,-6.904262,
Updated_Mpro_data_1810_0,Mpro-protein,-2.598538,
Updated_Mpro_data_1810_0,Mpro-protein,-1.6094,
Updated_Mpro_data_2369_0,Mpro-protein,-4.362734,
Updated_Mpro_data_2369_0,Mpro-protein,-5.655157,
Updated_Mpro_data_2402_0,Mpro-protein,-6.827298,
Updated_Mpro_data_2402_0,Mpro-protein,-6.843398,
Updated_Mpro_data_932_0,Mpro-protein,-8.117253,
Updated_Mpro_data_932_0,Mpro-protein,-7.865256,
Updated_Mpro_data_2078_0,Mpro-protein,-7.72343,
Updated_Mpro_data_2078_0,Mpro-protein,-7.654805,
Updated_Mpro_data_302_0,Mpro-protein,-6.790108,
Updated_Mpro_data_302_0,Mpro-protein,-6.824872,
Updated_Mpro_data_2651_0,Mpro-protein,-7.122058,
Updated_Mpro_data_2651_0,Mpro-protein,-6.997716,
Updated_Mpro_data_2337_0,Mpro-protein,-8.146057,
Updated_Mpro_data_2337_0,Mpro-protein,-8.164262,
Updated_Mpro_data_2101_0,Mpro-protein,-7.571472,
Updated_Mpro_data_2101_0,Mpro-protein,-7.337968,
Updated_Mpro_data_916_0,Mpro-protein,-9.497077,
Updated_Mpro_data_916_0,Mpro-protein,-9.497079,
Updated_Mpro_data_964_0,Mpro-protein,-8.011877,
Updated_Mpro_data_964_0,Mpro-protein,-8.095756,
Updated_Mpro_data_259_0,Mpro-protein,-8.723701,
Updated_Mpro_data_259_0,Mpro-protein,-8.749836,
Updated_Mpro_data_2706_0,Mpro-protein,-6.994994,
Updated_Mpro_data_2706_0,Mpro-protein,-7.249251,
Updated_Mpro_data_821_0,Mpro-protein,-8.341018,
Updated_Mpro_data_821_0,Mpro-protein,-8.211704,
Updated_Mpro_data_2143_0,Mpro-protein,-2.699606,
Updated_Mpro_data_2143_0,Mpro-protein,-2.603779,
Updated_Mpro_data_166_0,Mpro-protein,-6.34548,
Updated_Mpro_data_166_0,Mpro-protein,-6.295381,
Updated_Mpro_data_561_0,Mpro-protein,-5.83364,
Updated_Mpro_data_561_0,Mpro-protein,-5.633334,
Updated_Mpro_data_559_0,Mpro-protein,-6.288596,
Updated_Mpro_data_559_0,Mpro-protein,-6.347925,
Updated_Mpro_data_1322_0,Mpro-protein,-6.835216,
Updated_Mpro_data_1322_0,Mpro-protein,-6.900968,
Updated_Mpro_data_1779_0,Mpro-protein,1.510405,
Updated_Mpro_data_1779_0,Mpro-protein,-1.82984,
Updated_Mpro_data_273_0,Mpro-protein,-3.453467,
Updated_Mpro_data_273_0,Mpro-protein,-3.523014,
Updated_Mpro_data_359_0,Mpro-protein,-5.045944,
Updated_Mpro_data_359_0,Mpro-protein,-4.64352,
Updated_Mpro_data_83_0,Mpro-protein,-8.749359,
Updated_Mpro_data_83_0,Mpro-protein,-9.226849,
Updated_Mpro_data_2062_0,Mpro-protein,-5.685832,
Updated_Mpro_data_2062_0,Mpro-protein,-5.669379,
Updated_Mpro_data_309_0,Mpro-protein,-4.565573,
Updated_Mpro_data_309_0,Mpro-protein,-5.123971,
Updated_Mpro_data_1122_0,Mpro-protein,-5.477687,
Updated_Mpro_data_1122_0,Mpro-protein,-5.738447,
Updated_Mpro_data_1187_0,Mpro-protein,-7.553831,
Updated_Mpro_data_1187_0,Mpro-protein,-7.593311,
Updated_Mpro_data_1303_0,Mpro-protein,-9.188725,
Updated_Mpro_data_1303_0,Mpro-protein,-9.170844,
Updated_Mpro_data_573_0,Mpro-protein,-6.394269,
Updated_Mpro_data_573_0,Mpro-protein,-6.010806,
Updated_Mpro_data_307_0,Mpro-protein,-5.992321,
Updated_Mpro_data_307_0,Mpro-protein,-5.662697,
Updated_Mpro_data_15_0,Mpro-protein,1.091531,
Updated_Mpro_data_15_0,Mpro-protein,1.537267,
Updated_Mpro_data_1482_0,Mpro-protein,-8.453968,
Updated_Mpro_data_1482_0,Mpro-protein,-8.453968,
Updated_Mpro_data_919_0,Mpro-protein,-7.927518,
Updated_Mpro_data_919_0,Mpro-protein,-7.948535,
Updated_Mpro_data_2636_0,Mpro-protein,-1.248114,
Updated_Mpro_data_2636_0,Mpro-protein,-1.302963,
Updated_Mpro_data_1105_0,Mpro-protein,-5.374962,
Updated_Mpro_data_1105_0,Mpro-protein,-5.428158,
Updated_Mpro_data_1237_0,Mpro-protein,-5.999647,
Updated_Mpro_data_1237_0,Mpro-protein,-6.741589,
Updated_Mpro_data_23_0,Mpro-protein,-8.631853,
Updated_Mpro_data_23_0,Mpro-protein,-8.042909,
Updated_Mpro_data_452_0,Mpro-protein,-2.002455,
Updated_Mpro_data_452_0,Mpro-protein,-2.392753,
Updated_Mpro_data_1825_0,Mpro-protein,-7.119796,
Updated_Mpro_data_1825_0,Mpro-protein,-7.065163,
Updated_Mpro_data_1106_0,Mpro-protein,-6.502552,
Updated_Mpro_data_1106_0,Mpro-protein,-6.360026,
Updated_Mpro_data_1611_0,Mpro-protein,-5.626107,
Updated_Mpro_data_1611_0,Mpro-protein,-5.6978,
Updated_Mpro_data_799_0,Mpro-protein,-5.062196,
Updated_Mpro_data_799_0,Mpro-protein,-5.050883,
Updated_Mpro_data_2002_0,Mpro-protein,-5.759639,
Updated_Mpro_data_2002_0,Mpro-protein,-5.761535,
Updated_Mpro_data_1785_0,Mpro-protein,-6.353986,
Updated_Mpro_data_1785_0,Mpro-protein,-6.240498,
Updated_Mpro_data_538_0,Mpro-protein,-0.191206,
Updated_Mpro_data_538_0,Mpro-protein,0.130322,
Updated_Mpro_data_1299_0,Mpro-protein,-7.928739,
Updated_Mpro_data_1299_0,Mpro-protein,-7.93536,
Updated_Mpro_data_1539_0,Mpro-protein,-5.140784,
Updated_Mpro_data_1539_0,Mpro-protein,-5.094172,
Updated_Mpro_data_277_0,Mpro-protein,-4.629503,
Updated_Mpro_data_277_0,Mpro-protein,-4.190098,
Updated_Mpro_data_319_0,Mpro-protein,-2.985336,
Updated_Mpro_data_319_0,Mpro-protein,-2.760617,
Updated_Mpro_data_443_0,Mpro-protein,-5.587944,
Updated_Mpro_data_443_0,Mpro-protein,-5.763227,
Updated_Mpro_data_2620_0,Mpro-protein,-6.739584,
Updated_Mpro_data_2620_0,Mpro-protein,-6.696689,
Updated_Mpro_data_1721_0,Mpro-protein,-8.007822,
Updated_Mpro_data_1721_0,Mpro-protein,-6.918887,
Updated_Mpro_data_2735_0,Mpro-protein,-5.282571,
Updated_Mpro_data_2735_0,Mpro-protein,-5.388637,
Updated_Mpro_data_856_0,Mpro-protein,-8.120805,
Updated_Mpro_data_856_0,Mpro-protein,-8.287674,
Updated_Mpro_data_1366_0,Mpro-protein,-6.762275,
Updated_Mpro_data_1366_0,Mpro-protein,-6.919561,
Updated_Mpro_data_1641_0,Mpro-protein,-7.904203,
Updated_Mpro_data_1641_0,Mpro-protein,-7.949984,
Updated_Mpro_data_29_0,Mpro-protein,-7.653827,
Updated_Mpro_data_29_0,Mpro-protein,-7.650092,
Updated_Mpro_data_95_0,Mpro-protein,-6.732973,
Updated_Mpro_data_95_0,Mpro-protein,-6.551108,
Updated_Mpro_data_1103_0,Mpro-protein,-4.846003,
Updated_Mpro_data_1103_0,Mpro-protein,-4.616841,
Updated_Mpro_data_2306_0,Mpro-protein,-10.180615,
Updated_Mpro_data_2306_0,Mpro-protein,-10.036469,
Updated_Mpro_data_2149_0,Mpro-protein,-5.779103,
Updated_Mpro_data_2149_0,Mpro-protein,-4.431026,
Updated_Mpro_data_1880_0,Mpro-protein,-7.48669,
Updated_Mpro_data_1880_0,Mpro-protein,-7.410565,
Updated_Mpro_data_778_0,Mpro-protein,-6.386469,
Updated_Mpro_data_778_0,Mpro-protein,-6.993736,
Updated_Mpro_data_515_0,Mpro-protein,-5.064821,
Updated_Mpro_data_515_0,Mpro-protein,-5.497221,
Updated_Mpro_data_1183_0,Mpro-protein,-8.039122,
Updated_Mpro_data_1183_0,Mpro-protein,-7.763479,
Updated_Mpro_data_939_0,Mpro-protein,-7.159296,
Updated_Mpro_data_939_0,Mpro-protein,-7.276578,
Updated_Mpro_data_842_0,Mpro-protein,-5.301515,
Updated_Mpro_data_842_0,Mpro-protein,-4.43343,
Updated_Mpro_data_1519_0,Mpro-protein,-5.857095,
Updated_Mpro_data_1519_0,Mpro-protein,-5.857097,
Updated_Mpro_data_1567_0,Mpro-protein,-6.418765,
Updated_Mpro_data_1567_0,Mpro-protein,-6.378688,
Updated_Mpro_data_2469_0,Mpro-protein,-8.841194,
Updated_Mpro_data_2469_0,Mpro-protein,-8.694565,
Updated_Mpro_data_281_0,Mpro-protein,-0.856012,
Updated_Mpro_data_281_0,Mpro-protein,-0.846622,
Updated_Mpro_data_127_0,Mpro-protein,-3.145736,
Updated_Mpro_data_127_0,Mpro-protein,-2.970666,
Updated_Mpro_data_636_0,Mpro-protein,-8.577619,
Updated_Mpro_data_636_0,Mpro-protein,-8.243749,
Updated_Mpro_data_2067_0,Mpro-protein,-5.545502,
Updated_Mpro_data_2067_0,Mpro-protein,-5.967629,
Updated_Mpro_data_279_0,Mpro-protein,-0.855951,
Updated_Mpro_data_279_0,Mpro-protein,-1.371329,
Updated_Mpro_data_66_0,Mpro-protein,-5.317022,
Updated_Mpro_data_66_0,Mpro-protein,-4.964065,
Updated_Mpro_data_2442_0,Mpro-protein,-6.537261,
Updated_Mpro_data_2442_0,Mpro-protein,-7.422649,
Updated_Mpro_data_655_0,Mpro-protein,-7.995254,
Updated_Mpro_data_655_0,Mpro-protein,-7.761254,
Updated_Mpro_data_534_0,Mpro-protein,-5.202176,
Updated_Mpro_data_534_0,Mpro-protein,-5.429615,
Updated_Mpro_data_1932_0,Mpro-protein,-7.538637,
Updated_Mpro_data_1932_0,Mpro-protein,-7.381731,
Updated_Mpro_data_415_0,Mpro-protein,-7.328517,
Updated_Mpro_data_415_0,Mpro-protein,-7.386477,
Updated_Mpro_data_2327_0,Mpro-protein,-7.793445,
Updated_Mpro_data_2327_0,Mpro-protein,-7.804365,
Updated_Mpro_data_1221_0,Mpro-protein,-7.837193,
Updated_Mpro_data_1221_0,Mpro-protein,-7.837195,
Updated_Mpro_data_648_0,Mpro-protein,-5.664418,
Updated_Mpro_data_648_0,Mpro-protein,-5.552377,
Updated_Mpro_data_1282_0,Mpro-protein,-6.803861,
Updated_Mpro_data_1282_0,Mpro-protein,-6.687296,
Updated_Mpro_data_2429_0,Mpro-protein,-8.245716,
Updated_Mpro_data_2429_0,Mpro-protein,-8.779137,
Updated_Mpro_data_2642_0,Mpro-protein,-7.803707,
Updated_Mpro_data_2642_0,Mpro-protein,-7.765336,
Updated_Mpro_data_1524_0,Mpro-protein,-7.301665,
Updated_Mpro_data_1524_0,Mpro-protein,-7.691966,
Updated_Mpro_data_1473_0,Mpro-protein,-5.197042,
Updated_Mpro_data_1473_0,Mpro-protein,-4.748141,
Updated_Mpro_data_2218.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_Updated_Mpro_data_2218_docked.sdf
Updated_Mpro_data_2326_0,Mpro-protein,-6.608505,
Updated_Mpro_data_2326_0,Mpro-protein,-6.62992,
Updated_Mpro_data_2445_0,Mpro-protein,-4.075981,
Updated_Mpro_data_2445_0,Mpro-protein,-4.465322,
Updated_Mpro_data_1390_0,Mpro-protein,-6.610457,
Updated_Mpro_data_1390_0,Mpro-protein,-6.691756,
Updated_Mpro_data_2023_0,Mpro-protein,-5.031073,
Updated_Mpro_data_2023_0,Mpro-protein,-4.911748,
Updated_Mpro_data_2365_0,Mpro-protein,-5.691646,
Updated_Mpro_data_2365_0,Mpro-protein,-5.388821,
Updated_Mpro_data_1960_0,Mpro-protein,-7.763775,
Updated_Mpro_data_1960_0,Mpro-protein,-7.46767,
Updated_Mpro_data_1095_0,Mpro-protein,-5.526021,
Updated_Mpro_data_1095_0,Mpro-protein,-7.928237,
Updated_Mpro_data_2575_0,Mpro-protein,-9.082314,
Updated_Mpro_data_2575_0,Mpro-protein,-9.055077,
Updated_Mpro_data_2042_0,Mpro-protein,-7.526168,
Updated_Mpro_data_2042_0,Mpro-protein,-7.797782,
Updated_Mpro_data_613_0,Mpro-protein,-6.928478,
Updated_Mpro_data_613_0,Mpro-protein,-6.96362,
Updated_Mpro_data_1364_0,Mpro-protein,-6.37863,
Updated_Mpro_data_1364_0,Mpro-protein,-6.557323,
Updated_Mpro_data_2145_0,Mpro-protein,-2.992532,
Updated_Mpro_data_2145_0,Mpro-protein,-2.10158,
Updated_Mpro_data_1792_0,Mpro-protein,-7.26941,
Updated_Mpro_data_1792_0,Mpro-protein,-7.211768,
Updated_Mpro_data_1592_0,Mpro-protein,-5.384392,
Updated_Mpro_data_1592_0,Mpro-protein,-5.680524,
Updated_Mpro_data_165_0,Mpro-protein,-3.810889,
Updated_Mpro_data_165_0,Mpro-protein,-3.07427,
Updated_Mpro_data_2227_0,Mpro-protein,-0.830564,
Updated_Mpro_data_2227_0,Mpro-protein,1.313712,
Updated_Mpro_data_1615_0,Mpro-protein,-6.581119,
Updated_Mpro_data_1615_0,Mpro-protein,-6.632824,
Updated_Mpro_data_1328_0,Mpro-protein,-6.335725,
Updated_Mpro_data_1328_0,Mpro-protein,-6.403136,
Updated_Mpro_data_2171_0,Mpro-protein,-7.128061,
Updated_Mpro_data_2171_0,Mpro-protein,-7.717216,
Updated_Mpro_data_1355_0,Mpro-protein,-7.4711,
Updated_Mpro_data_1355_0,Mpro-protein,-7.692867,
Updated_Mpro_data_880_0,Mpro-protein,-5.473946,
Updated_Mpro_data_880_0,Mpro-protein,-5.473943,
Updated_Mpro_data_1300_0,Mpro-protein,-7.795598,
Updated_Mpro_data_1300_0,Mpro-protein,-7.790268,
Updated_Mpro_data_88_0,Mpro-protein,-5.367604,
Updated_Mpro_data_88_0,Mpro-protein,-5.573509,
Updated_Mpro_data_1998_0,Mpro-protein,-5.397722,
Updated_Mpro_data_1998_0,Mpro-protein,-5.506858,
Updated_Mpro_data_2285_0,Mpro-protein,-7.555756,
Updated_Mpro_data_2285_0,Mpro-protein,-7.475296,
Updated_Mpro_data_2245_0,Mpro-protein,-8.099377,
Updated_Mpro_data_2245_0,Mpro-protein,-8.140251,
Updated_Mpro_data_431_0,Mpro-protein,4.658402,
Updated_Mpro_data_431_0,Mpro-protein,-1.967884,
Updated_Mpro_data_1241_0,Mpro-protein,-6.082816,
Updated_Mpro_data_1241_0,Mpro-protein,-5.728092,
Updated_Mpro_data_617_0,Mpro-protein,-3.73758,
Updated_Mpro_data_617_0,Mpro-protein,-4.190908,
Updated_Mpro_data_1535.sdf,Mpro-protein.pdb,,File error: Invalid input file Mpro-x0072_0_DU_0_receptor_Updated_Mpro_data_1535_docked.sdf
Updated_Mpro_data_1710_0,Mpro-protein,-4.530865,
Updated_Mpro_data_1710_0,Mpro-protein,-4.286352,
Updated_Mpro_data_2617_0,Mpro-protein,-8.099777,
Updated_Mpro_data_2617_0,Mpro-protein,-8.028848,
Updated_Mpro_data_955_0,Mpro-protein,-7.998054,
Updated_Mpro_data_955_0,Mpro-protein,-8.069141,
Updated_Mpro_data_1675_0,Mpro-protein,-7.228198,
Updated_Mpro_data_1675_0,Mpro-protein,-7.204785,
Updated_Mpro_data_1262_0,Mpro-protein,-8.058978,
Updated_Mpro_data_1262_0,Mpro-protein,-8.058979,
Updated_Mpro_data_2732_0,Mpro-protein,-4.819114,
Updated_Mpro_data_2732_0,Mpro-protein,-4.816306,
Updated_Mpro_data_607_0,Mpro-protein,-5.687566,
Updated_Mpro_data_607_0,Mpro-protein,-5.80238,
Updated_Mpro_data_170_0,Mpro-protein,-5.914422,
Updated_Mpro_data_170_0,Mpro-protein,-5.913937,
Updated_Mpro_data_618.sdf,Mpro-protein.pdb,,local variable 'df' referenced before assignment
Updated_Mpro_data_462_0,Mpro-protein,-6.004281,
Updated_Mpro_data_462_0,Mpro-protein,-6.108733,
Updated_Mpro_data_389_0,Mpro-protein,-7.421267,
Updated_Mpro_data_389_0,Mpro-protein,-5.850468,
Updated_Mpro_data_1664_0,Mpro-protein,-6.405287,
Updated_Mpro_data_1664_0,Mpro-protein,-6.533366,
Updated_Mpro_data_1777_0,Mpro-protein,-9.271536,
Updated_Mpro_data_1777_0,Mpro-protein,-9.407494,
Updated_Mpro_data_2294_0,Mpro-protein,-7.816801,
Updated_Mpro_data_2294_0,Mpro-protein,-7.641957,
Updated_Mpro_data_2312_0,Mpro-protein,-8.718268,
Updated_Mpro_data_2312_0,Mpro-protein,-8.690003,
Updated_Mpro_data_2212_0,Mpro-protein,-6.677606,
Updated_Mpro_data_2212_0,Mpro-protein,-6.757248,
Updated_Mpro_data_1961_0,Mpro-protein,-4.496915,
